Infografia,Provincia,Canton,Confirmados,Region,Fecha_reporte,Hora_reporte
10,Guayas,Simón Bolivar,0,Costa,18/03/2020,05:00
10,Guayas,San Jacinto De Yaguachi,0,Costa,18/03/2020,05:00
10,Guayas,El Triunfo,0,Costa,18/03/2020,05:00
10,Guayas,Lomas De Sargentillo,0,Costa,18/03/2020,05:00
10,Guayas,Naranjito,0,Costa,18/03/2020,05:00
10,Guayas,Nobol,0,Costa,18/03/2020,05:00
10,Guayas,Gral. Antonio Elizalde,0,Costa,18/03/2020,05:00
10,Guayas,Isidro Ayora,0,Costa,18/03/2020,05:00
10,Los Ríos,Baba,0,Costa,18/03/2020,05:00
10,Los Ríos,Babahoyo,9,Costa,18/03/2020,05:00
10,Los Ríos,Buena Fe,0,Costa,18/03/2020,05:00
10,Los Ríos,Mocache,0,Costa,18/03/2020,05:00
10,Los Ríos,Montalvo,0,Costa,18/03/2020,05:00
10,Los Ríos,Quevedo,0,Costa,18/03/2020,05:00
10,Los Ríos,Urdaneta,1,Costa,18/03/2020,05:00
10,Los Ríos,Ventanas,0,Costa,18/03/2020,05:00
10,Los Ríos,Vinces,0,Costa,18/03/2020,05:00
10,Los Ríos,Quinsaloma,0,Costa,18/03/2020,05:00
10,Manabí,Bolivar,0,Costa,18/03/2020,05:00
10,Manabí,Jipijapa,1,Costa,18/03/2020,05:00
10,Manabí,Manta,7,Costa,18/03/2020,05:00
10,Manabí,Montecristi,0,Costa,18/03/2020,05:00
10,Manabí,Portoviejo,0,Costa,18/03/2020,05:00
10,Manabí,Santa Ana,0,Costa,18/03/2020,05:00
10,Manabí,Sucre,0,Costa,18/03/2020,05:00
10,Manabí,Jaramijó,0,Costa,18/03/2020,05:00
10,Manabí,El Carmen,0,Costa,18/03/2020,05:00
10,Manabí,Chone,0,Costa,18/03/2020,05:00
10,Santa Elena,Santa Elena,0,Costa,18/03/2020,05:00
10,Santa Elena,La Libertad,0,Costa,18/03/2020,05:00
10,Santa Elena,Salinas,0,Costa,18/03/2020,05:00
10,Santo Domingo de los Tsáchilas,La Concordia,0,Costa,18/03/2020,05:00
10,Santo Domingo de los Tsáchilas,Santo Domingo,0,Costa,18/03/2020,05:00
10,Azuay,Cuenca,5,Sierra,18/03/2020,05:00
10,Azuay,Gualaceo,0,Sierra,18/03/2020,05:00
10,Azuay,Santa Isabel,0,Sierra,18/03/2020,05:00
10,Azuay,Paute,0,Sierra,18/03/2020,05:00
10,Azuay,Sigsig,0,Sierra,18/03/2020,05:00
10,Azuay,Sevilla De Oro,0,Sierra,18/03/2020,05:00
10,Bolívar,Chillanes,0,Sierra,18/03/2020,05:00
10,Bolívar,Chimbo,0,Sierra,18/03/2020,05:00
10,Bolívar,Guaranda,2,Sierra,18/03/2020,05:00
10,Bolívar,San Miguel,0,Sierra,18/03/2020,05:00
10,Bolívar,Echeandía,0,Sierra,18/03/2020,05:00
10,Bolívar,Caluma,0,Sierra,18/03/2020,05:00
10,Cañar,Azogues,0,Sierra,18/03/2020,05:00
10,Cañar,Cañar,0,Sierra,18/03/2020,05:00
10,Cañar,Deleg,0,Sierra,18/03/2020,05:00
10,Cañar,La Troncal,0,Sierra,18/03/2020,05:00
10,Cañar,El Tambo,0,Sierra,18/03/2020,05:00
10,Cañar,Biblián,0,Sierra,18/03/2020,05:00
10,Cañar,Suscal,0,Sierra,18/03/2020,05:00
10,Carchi,Tulcán,0,Sierra,18/03/2020,05:00
10,Carchi,Montúfar,0,Sierra,18/03/2020,05:00
10,Carchi,Mira,0,Sierra,18/03/2020,05:00
10,Carchi,San Pedro De Huaca,0,Sierra,18/03/2020,05:00
10,Chimborazo,Colta,0,Sierra,18/03/2020,05:00
10,Chimborazo,Riobamba,0,Sierra,18/03/2020,05:00
10,Chimborazo,Cumandá,0,Sierra,18/03/2020,05:00
10,Chimborazo,Guano,0,Sierra,18/03/2020,05:00
10,Chimborazo,Chambo,0,Sierra,18/03/2020,05:00
10,Chimborazo,Guamote,0,Sierra,18/03/2020,05:00
10,Cotopaxi,Pujilí,0,Sierra,18/03/2020,05:00
10,Cotopaxi,Salcedo,0,Sierra,18/03/2020,05:00
10,Cotopaxi,La Maná,0,Sierra,18/03/2020,05:00
10,Cotopaxi,Latacunga,0,Sierra,18/03/2020,05:00
10,Cotopaxi,Sigchos,0,Sierra,18/03/2020,05:00
10,Cotopaxi,Saquisilí,0,Sierra,18/03/2020,05:00
10,Imbabura,Ibarra,0,Sierra,18/03/2020,05:00
10,Imbabura,Otavalo,0,Sierra,18/03/2020,05:00
10,Imbabura,Antonio Ante,0,Sierra,18/03/2020,05:00
10,Loja,Calvas,0,Sierra,18/03/2020,05:00
10,Loja,Loja,0,Sierra,18/03/2020,05:00
10,Loja,Macará,0,Sierra,18/03/2020,05:00
10,Loja,Catamayo,0,Sierra,18/03/2020,05:00
10,Loja,Chaguarpamba,0,Sierra,18/03/2020,05:00
10,Pichincha,Mejía,0,Sierra,18/03/2020,05:00
10,Pichincha,Pedro Vicente Maldonado,0,Sierra,18/03/2020,05:00
10,Pichincha,Quito,8,Sierra,18/03/2020,05:00
10,Pichincha,Rumiñahui,0,Sierra,18/03/2020,05:00
10,Pichincha,Pedro Moncayo,0,Sierra,18/03/2020,05:00
10,Tungurahua,Ambato,0,Sierra,18/03/2020,05:00
10,Tungurahua,San Pedro De Pelileo,0,Sierra,18/03/2020,05:00
10,Galápagos,San Cristóbal,0,Insular,18/03/2020,05:00
10,Galápagos,Isabela,0,Insular,18/03/2020,05:00
10,Galápagos,Santa Cruz,0,Insular,18/03/2020,05:00
10,Morona Santiago,Gualaquiza,1,Amazonía,18/03/2020,05:00
10,Morona Santiago,Morona,0,Amazonía,18/03/2020,05:00
10,Morona Santiago,Sucúa,0,Amazonía,18/03/2020,05:00
10,Morona Santiago,Palora,0,Amazonía,18/03/2020,05:00
10,Morona Santiago,Taisha,0,Amazonía,18/03/2020,05:00
10,Napo,Tena,0,Amazonía,18/03/2020,05:00
10,Orellana,Orellana,0,Amazonía,18/03/2020,05:00
10,Pastaza,Pastaza,0,Amazonía,18/03/2020,05:00
10,Pastaza,Mera,0,Amazonía,18/03/2020,05:00
10,Sucumbíos,Cuyabeno,0,Amazonía,18/03/2020,05:00
10,Sucumbíos,Lago Agrio,1,Amazonía,18/03/2020,05:00
10,Zamora Chinchipe,Yantzaza,0,Amazonía,18/03/2020,05:00
10,Zamora Chinchipe,Zamora,0,Amazonía,18/03/2020,05:00
10,Manabí,24 de mayo,0,Costa,18/03/2020,05:00
10,Pichincha,Cayambe,0,Sierra,18/03/2020,05:00
10,Orellana,La Joya De Los Sachas,0,Amazonía,18/03/2020,05:00
10,Azuay,Nabón,0,Sierra,18/03/2020,05:00
10,Los Ríos,Puebloviejo,0,Costa,18/03/2020,05:00
10,Sucumbíos,Shushufindi,0,Amazonía,18/03/2020,05:00
10,Morona Santiago,Tiwintza,0,Amazonía,18/03/2020,05:00
11,El Oro,Arenillas,0,Costa,18/03/2020,15:00
11,El Oro,Huaquillas,0,Costa,18/03/2020,15:00
11,El Oro,Machala,1,Costa,18/03/2020,15:00
11,El Oro,Pasaje,0,Costa,18/03/2020,15:00
11,El Oro,Santa Rosa,0,Costa,18/03/2020,15:00
11,El Oro,Atahualpa,0,Costa,18/03/2020,15:00
11,El Oro,Zaruma,0,Costa,18/03/2020,15:00
11,El Oro,Piñas,0,Costa,18/03/2020,15:00
11,El Oro,Portovelo,0,Costa,18/03/2020,15:00
11,El Oro,El Guabo,0,Costa,18/03/2020,15:00
11,Esmeraldas,Esmeraldas,0,Costa,18/03/2020,15:00
11,Esmeraldas,Quinindé,0,Costa,18/03/2020,15:00
11,Esmeraldas,Rioverde,0,Costa,18/03/2020,15:00
11,Esmeraldas,Atacames,0,Costa,18/03/2020,15:00
11,Guayas,Alfredo Baquerizo Moreno,0,Costa,18/03/2020,15:00
11,Guayas,Balao,0,Costa,18/03/2020,15:00
11,Guayas,Balzar,0,Costa,18/03/2020,15:00
11,Guayas,Colimes,0,Costa,18/03/2020,15:00
11,Guayas,Daule,7,Costa,18/03/2020,15:00
11,Guayas,Durán,9,Costa,18/03/2020,15:00
11,Guayas,Empalme,2,Costa,18/03/2020,15:00
11,Guayas,Guayaquil,88,Costa,18/03/2020,15:00
11,Guayas,Milagro,1,Costa,18/03/2020,15:00
11,Guayas,Naranjal,0,Costa,18/03/2020,15:00
11,Guayas,Pedro Carbó,0,Costa,18/03/2020,15:00
11,Guayas,Salitre,0,Costa,18/03/2020,15:00
11,Guayas,Samborondón,21,Costa,18/03/2020,15:00
11,Guayas,Santa Lucía,0,Costa,18/03/2020,15:00
11,Guayas,Playas,0,Costa,18/03/2020,15:00
11,Guayas,Simón Bolivar,0,Costa,18/03/2020,15:00
11,Guayas,San Jacinto De Yaguachi,0,Costa,18/03/2020,15:00
11,Guayas,El Triunfo,0,Costa,18/03/2020,15:00
11,Guayas,Lomas De Sargentillo,0,Costa,18/03/2020,15:00
11,Guayas,Naranjito,0,Costa,18/03/2020,15:00
11,Guayas,Nobol,0,Costa,18/03/2020,15:00
11,Guayas,Gral. Antonio Elizalde,0,Costa,18/03/2020,15:00
11,Guayas,Isidro Ayora,0,Costa,18/03/2020,15:00
11,Los Ríos,Baba,0,Costa,18/03/2020,15:00
11,Los Ríos,Babahoyo,9,Costa,18/03/2020,15:00
11,Los Ríos,Buena Fe,0,Costa,18/03/2020,15:00
11,Los Ríos,Mocache,0,Costa,18/03/2020,15:00
11,Los Ríos,Montalvo,0,Costa,18/03/2020,15:00
11,Los Ríos,Quevedo,0,Costa,18/03/2020,15:00
11,Los Ríos,Urdaneta,1,Costa,18/03/2020,15:00
11,Los Ríos,Ventanas,0,Costa,18/03/2020,15:00
11,Los Ríos,Vinces,0,Costa,18/03/2020,15:00
11,Los Ríos,Quinsaloma,0,Costa,18/03/2020,15:00
11,Manabí,Bolivar,0,Costa,18/03/2020,15:00
11,Manabí,Jipijapa,1,Costa,18/03/2020,15:00
11,Manabí,Manta,7,Costa,18/03/2020,15:00
11,Manabí,Montecristi,0,Costa,18/03/2020,15:00
11,Manabí,Portoviejo,0,Costa,18/03/2020,15:00
11,Manabí,Santa Ana,0,Costa,18/03/2020,15:00
11,Manabí,Sucre,0,Costa,18/03/2020,15:00
11,Manabí,Jaramijó,0,Costa,18/03/2020,15:00
11,Manabí,El Carmen,0,Costa,18/03/2020,15:00
11,Manabí,Chone,0,Costa,18/03/2020,15:00
11,Santa Elena,Santa Elena,0,Costa,18/03/2020,15:00
11,Santa Elena,La Libertad,0,Costa,18/03/2020,15:00
11,Santa Elena,Salinas,0,Costa,18/03/2020,15:00
11,Santo Domingo de los Tsáchilas,La Concordia,0,Costa,18/03/2020,15:00
11,Santo Domingo de los Tsáchilas,Santo Domingo,0,Costa,18/03/2020,15:00
11,Azuay,Cuenca,5,Sierra,18/03/2020,15:00
11,Azuay,Gualaceo,0,Sierra,18/03/2020,15:00
11,Azuay,Santa Isabel,0,Sierra,18/03/2020,15:00
11,Azuay,Paute,0,Sierra,18/03/2020,15:00
11,Azuay,Sigsig,0,Sierra,18/03/2020,15:00
11,Azuay,Sevilla De Oro,0,Sierra,18/03/2020,15:00
11,Bolívar,Chillanes,0,Sierra,18/03/2020,15:00
11,Bolívar,Chimbo,0,Sierra,18/03/2020,15:00
11,Bolívar,Guaranda,2,Sierra,18/03/2020,15:00
11,Bolívar,San Miguel,0,Sierra,18/03/2020,15:00
11,Bolívar,Echeandía,0,Sierra,18/03/2020,15:00
11,Bolívar,Caluma,0,Sierra,18/03/2020,15:00
11,Cañar,Azogues,0,Sierra,18/03/2020,15:00
11,Cañar,Cañar,0,Sierra,18/03/2020,15:00
11,Cañar,Deleg,0,Sierra,18/03/2020,15:00
11,Cañar,La Troncal,0,Sierra,18/03/2020,15:00
11,Cañar,El Tambo,0,Sierra,18/03/2020,15:00
11,Cañar,Biblián,0,Sierra,18/03/2020,15:00
11,Cañar,Suscal,0,Sierra,18/03/2020,15:00
11,Carchi,Tulcán,0,Sierra,18/03/2020,15:00
11,Carchi,Montúfar,0,Sierra,18/03/2020,15:00
11,Carchi,Mira,0,Sierra,18/03/2020,15:00
11,Carchi,San Pedro De Huaca,0,Sierra,18/03/2020,15:00
11,Chimborazo,Colta,0,Sierra,18/03/2020,15:00
11,Chimborazo,Riobamba,0,Sierra,18/03/2020,15:00
11,Chimborazo,Cumandá,0,Sierra,18/03/2020,15:00
11,Chimborazo,Guano,0,Sierra,18/03/2020,15:00
11,Chimborazo,Chambo,0,Sierra,18/03/2020,15:00
11,Chimborazo,Guamote,0,Sierra,18/03/2020,15:00
11,Cotopaxi,Pujilí,0,Sierra,18/03/2020,15:00
11,Cotopaxi,Salcedo,0,Sierra,18/03/2020,15:00
11,Cotopaxi,La Maná,0,Sierra,18/03/2020,15:00
11,Cotopaxi,Latacunga,0,Sierra,18/03/2020,15:00
11,Cotopaxi,Sigchos,0,Sierra,18/03/2020,15:00
11,Cotopaxi,Saquisilí,0,Sierra,18/03/2020,15:00
11,Imbabura,Ibarra,0,Sierra,18/03/2020,15:00
11,Imbabura,Otavalo,0,Sierra,18/03/2020,15:00
11,Imbabura,Antonio Ante,0,Sierra,18/03/2020,15:00
11,Loja,Calvas,0,Sierra,18/03/2020,15:00
11,Loja,Loja,0,Sierra,18/03/2020,15:00
11,Loja,Macará,0,Sierra,18/03/2020,15:00
11,Loja,Catamayo,0,Sierra,18/03/2020,15:00
11,Loja,Chaguarpamba,0,Sierra,18/03/2020,15:00
11,Pichincha,Mejía,0,Sierra,18/03/2020,15:00
11,Pichincha,Pedro Vicente Maldonado,0,Sierra,18/03/2020,15:00
11,Pichincha,Quito,12,Sierra,18/03/2020,15:00
11,Pichincha,Rumiñahui,0,Sierra,18/03/2020,15:00
11,Pichincha,Pedro Moncayo,0,Sierra,18/03/2020,15:00
11,Tungurahua,Ambato,0,Sierra,18/03/2020,15:00
11,Tungurahua,San Pedro De Pelileo,0,Sierra,18/03/2020,15:00
11,Galápagos,San Cristóbal,0,Insular,18/03/2020,15:00
11,Galápagos,Isabela,0,Insular,18/03/2020,15:00
11,Galápagos,Santa Cruz,0,Insular,18/03/2020,15:00
11,Morona Santiago,Gualaquiza,1,Amazonía,18/03/2020,15:00
11,Morona Santiago,Morona,0,Amazonía,18/03/2020,15:00
11,Morona Santiago,Sucúa,0,Amazonía,18/03/2020,15:00
11,Morona Santiago,Palora,0,Amazonía,18/03/2020,15:00
11,Morona Santiago,Taisha,0,Amazonía,18/03/2020,15:00
11,Napo,Tena,0,Amazonía,18/03/2020,15:00
11,Orellana,Orellana,0,Amazonía,18/03/2020,15:00
11,Pastaza,Pastaza,0,Amazonía,18/03/2020,15:00
11,Pastaza,Mera,0,Amazonía,18/03/2020,15:00
11,Sucumbíos,Cuyabeno,0,Amazonía,18/03/2020,15:00
11,Sucumbíos,Lago Agrio,1,Amazonía,18/03/2020,15:00
11,Zamora Chinchipe,Yantzaza,0,Amazonía,18/03/2020,15:00
11,Zamora Chinchipe,Zamora,0,Amazonía,18/03/2020,15:00
11,Manabí,24 de mayo,0,Costa,18/03/2020,15:00
11,Pichincha,Cayambe,0,Sierra,18/03/2020,15:00
11,Orellana,La Joya De Los Sachas,0,Amazonía,18/03/2020,15:00
11,Azuay,Nabón,0,Sierra,18/03/2020,15:00
11,Los Ríos,Puebloviejo,0,Costa,18/03/2020,15:00
11,Sucumbíos,Shushufindi,0,Amazonía,18/03/2020,15:00
11,Morona Santiago,Tiwintza,0,Amazonía,18/03/2020,15:00
12,El Oro,Arenillas,0,Costa,19/03/2020,08:00
12,El Oro,Huaquillas,0,Costa,19/03/2020,08:00
12,El Oro,Machala,1,Costa,19/03/2020,08:00
12,El Oro,Pasaje,0,Costa,19/03/2020,08:00
12,El Oro,Santa Rosa,0,Costa,19/03/2020,08:00
12,El Oro,Atahualpa,0,Costa,19/03/2020,08:00
12,El Oro,Zaruma,0,Costa,19/03/2020,08:00
12,El Oro,Piñas,0,Costa,19/03/2020,08:00
12,El Oro,Portovelo,0,Costa,19/03/2020,08:00
12,El Oro,El Guabo,0,Costa,19/03/2020,08:00
12,Esmeraldas,Esmeraldas,0,Costa,19/03/2020,08:00
12,Esmeraldas,Quinindé,0,Costa,19/03/2020,08:00
12,Esmeraldas,Rioverde,0,Costa,19/03/2020,08:00
12,Esmeraldas,Atacames,0,Costa,19/03/2020,08:00
12,Guayas,Alfredo Baquerizo Moreno,0,Costa,19/03/2020,08:00
12,Guayas,Balao,0,Costa,19/03/2020,08:00
12,Guayas,Balzar,0,Costa,19/03/2020,08:00
12,Guayas,Colimes,0,Costa,19/03/2020,08:00
12,Guayas,Daule,13,Costa,19/03/2020,08:00
12,Guayas,Durán,9,Costa,19/03/2020,08:00
12,Guayas,Empalme,2,Costa,19/03/2020,08:00
12,Guayas,Guayaquil,111,Costa,19/03/2020,08:00
12,Guayas,Milagro,1,Costa,19/03/2020,08:00
12,Guayas,Naranjal,0,Costa,19/03/2020,08:00
12,Guayas,Pedro Carbó,0,Costa,19/03/2020,08:00
12,Guayas,Salitre,0,Costa,19/03/2020,08:00
12,Guayas,Samborondón,21,Costa,19/03/2020,08:00
12,Guayas,Santa Lucía,0,Costa,19/03/2020,08:00
12,Guayas,Playas,0,Costa,19/03/2020,08:00
12,Guayas,Simón Bolivar,0,Costa,19/03/2020,08:00
12,Guayas,San Jacinto De Yaguachi,0,Costa,19/03/2020,08:00
12,Guayas,El Triunfo,0,Costa,19/03/2020,08:00
12,Guayas,Lomas De Sargentillo,0,Costa,19/03/2020,08:00
12,Guayas,Naranjito,0,Costa,19/03/2020,08:00
12,Guayas,Nobol,0,Costa,19/03/2020,08:00
12,Guayas,Gral. Antonio Elizalde,0,Costa,19/03/2020,08:00
12,Guayas,Isidro Ayora,0,Costa,19/03/2020,08:00
12,Los Ríos,Baba,0,Costa,19/03/2020,08:00
12,Los Ríos,Babahoyo,9,Costa,19/03/2020,08:00
12,Los Ríos,Buena Fe,0,Costa,19/03/2020,08:00
12,Los Ríos,Mocache,0,Costa,19/03/2020,08:00
12,Los Ríos,Montalvo,0,Costa,19/03/2020,08:00
12,Los Ríos,Quevedo,0,Costa,19/03/2020,08:00
12,Los Ríos,Urdaneta,1,Costa,19/03/2020,08:00
12,Los Ríos,Ventanas,0,Costa,19/03/2020,08:00
12,Los Ríos,Vinces,0,Costa,19/03/2020,08:00
12,Los Ríos,Quinsaloma,0,Costa,19/03/2020,08:00
12,Manabí,Bolivar,0,Costa,19/03/2020,08:00
12,Manabí,Jipijapa,1,Costa,19/03/2020,08:00
12,Manabí,Manta,7,Costa,19/03/2020,08:00
12,Manabí,Montecristi,0,Costa,19/03/2020,08:00
12,Manabí,Portoviejo,0,Costa,19/03/2020,08:00
12,Manabí,Santa Ana,0,Costa,19/03/2020,08:00
12,Manabí,Sucre,0,Costa,19/03/2020,08:00
12,Manabí,Jaramijó,0,Costa,19/03/2020,08:00
12,Manabí,El Carmen,0,Costa,19/03/2020,08:00
12,Manabí,Chone,0,Costa,19/03/2020,08:00
12,Santa Elena,Santa Elena,0,Costa,19/03/2020,08:00
12,Santa Elena,La Libertad,0,Costa,19/03/2020,08:00
12,Santa Elena,Salinas,0,Costa,19/03/2020,08:00
12,Santo Domingo de los Tsáchilas,La Concordia,0,Costa,19/03/2020,08:00
12,Santo Domingo de los Tsáchilas,Santo Domingo,0,Costa,19/03/2020,08:00
12,Azuay,Cuenca,7,Sierra,19/03/2020,08:00
12,Azuay,Gualaceo,0,Sierra,19/03/2020,08:00
12,Azuay,Santa Isabel,0,Sierra,19/03/2020,08:00
12,Azuay,Paute,0,Sierra,19/03/2020,08:00
12,Azuay,Sigsig,0,Sierra,19/03/2020,08:00
12,Azuay,Sevilla De Oro,0,Sierra,19/03/2020,08:00
12,Bolívar,Chillanes,0,Sierra,19/03/2020,08:00
12,Bolívar,Chimbo,0,Sierra,19/03/2020,08:00
12,Bolívar,Guaranda,2,Sierra,19/03/2020,08:00
12,Bolívar,San Miguel,0,Sierra,19/03/2020,08:00
12,Bolívar,Echeandía,0,Sierra,19/03/2020,08:00
12,Bolívar,Caluma,0,Sierra,19/03/2020,08:00
12,Cañar,Azogues,0,Sierra,19/03/2020,08:00
12,Cañar,Cañar,0,Sierra,19/03/2020,08:00
12,Cañar,Deleg,0,Sierra,19/03/2020,08:00
12,Cañar,La Troncal,0,Sierra,19/03/2020,08:00
12,Cañar,El Tambo,0,Sierra,19/03/2020,08:00
12,Cañar,Biblián,0,Sierra,19/03/2020,08:00
12,Cañar,Suscal,0,Sierra,19/03/2020,08:00
12,Carchi,Tulcán,0,Sierra,19/03/2020,08:00
12,Carchi,Montúfar,0,Sierra,19/03/2020,08:00
12,Carchi,Mira,0,Sierra,19/03/2020,08:00
12,Carchi,San Pedro De Huaca,0,Sierra,19/03/2020,08:00
12,Chimborazo,Colta,0,Sierra,19/03/2020,08:00
12,Chimborazo,Riobamba,0,Sierra,19/03/2020,08:00
12,Chimborazo,Cumandá,0,Sierra,19/03/2020,08:00
12,Chimborazo,Guano,0,Sierra,19/03/2020,08:00
12,Chimborazo,Chambo,0,Sierra,19/03/2020,08:00
12,Chimborazo,Guamote,0,Sierra,19/03/2020,08:00
12,Cotopaxi,Pujilí,0,Sierra,19/03/2020,08:00
12,Cotopaxi,Salcedo,0,Sierra,19/03/2020,08:00
12,Cotopaxi,La Maná,0,Sierra,19/03/2020,08:00
12,Cotopaxi,Latacunga,0,Sierra,19/03/2020,08:00
12,Cotopaxi,Sigchos,0,Sierra,19/03/2020,08:00
12,Cotopaxi,Saquisilí,0,Sierra,19/03/2020,08:00
12,Imbabura,Ibarra,0,Sierra,19/03/2020,08:00
12,Imbabura,Otavalo,0,Sierra,19/03/2020,08:00
12,Imbabura,Antonio Ante,0,Sierra,19/03/2020,08:00
12,Loja,Calvas,0,Sierra,19/03/2020,08:00
12,Loja,Loja,0,Sierra,19/03/2020,08:00
12,Loja,Macará,0,Sierra,19/03/2020,08:00
12,Loja,Catamayo,0,Sierra,19/03/2020,08:00
12,Loja,Chaguarpamba,0,Sierra,19/03/2020,08:00
12,Pichincha,Mejía,0,Sierra,19/03/2020,08:00
12,Pichincha,Pedro Vicente Maldonado,0,Sierra,19/03/2020,08:00
12,Pichincha,Quito,12,Sierra,19/03/2020,08:00
12,Pichincha,Rumiñahui,0,Sierra,19/03/2020,08:00
12,Pichincha,Pedro Moncayo,0,Sierra,19/03/2020,08:00
12,Tungurahua,Ambato,0,Sierra,19/03/2020,08:00
12,Tungurahua,San Pedro De Pelileo,0,Sierra,19/03/2020,08:00
12,Galápagos,San Cristóbal,0,Insular,19/03/2020,08:00
12,Galápagos,Isabela,0,Insular,19/03/2020,08:00
12,Galápagos,Santa Cruz,0,Insular,19/03/2020,08:00
12,Morona Santiago,Gualaquiza,1,Amazonía,19/03/2020,08:00
12,Morona Santiago,Morona,0,Amazonía,19/03/2020,08:00
12,Morona Santiago,Sucúa,0,Amazonía,19/03/2020,08:00
12,Morona Santiago,Palora,0,Amazonía,19/03/2020,08:00
12,Morona Santiago,Taisha,0,Amazonía,19/03/2020,08:00
12,Napo,Tena,0,Amazonía,19/03/2020,08:00
12,Orellana,Orellana,0,Amazonía,19/03/2020,08:00
12,Pastaza,Pastaza,0,Amazonía,19/03/2020,08:00
12,Pastaza,Mera,0,Amazonía,19/03/2020,08:00
12,Sucumbíos,Cuyabeno,0,Amazonía,19/03/2020,08:00
12,Sucumbíos,Lago Agrio,1,Amazonía,19/03/2020,08:00
12,Zamora Chinchipe,Yantzaza,0,Amazonía,19/03/2020,08:00
12,Zamora Chinchipe,Zamora,0,Amazonía,19/03/2020,08:00
12,Manabí,24 de mayo,0,Costa,19/03/2020,08:00
12,Pichincha,Cayambe,0,Sierra,19/03/2020,08:00
12,Orellana,La Joya De Los Sachas,0,Amazonía,19/03/2020,08:00
12,Azuay,Nabón,0,Sierra,19/03/2020,08:00
12,Los Ríos,Puebloviejo,0,Costa,19/03/2020,08:00
12,Sucumbíos,Shushufindi,0,Amazonía,19/03/2020,08:00
12,Morona Santiago,Tiwintza,0,Amazonía,19/03/2020,08:00
13,El Oro,Arenillas,0,Costa,19/03/2020,16:00
13,El Oro,Huaquillas,0,Costa,19/03/2020,16:00
13,El Oro,Machala,1,Costa,19/03/2020,16:00
13,El Oro,Pasaje,0,Costa,19/03/2020,16:00
13,El Oro,Santa Rosa,0,Costa,19/03/2020,16:00
13,El Oro,Atahualpa,0,Costa,19/03/2020,16:00
13,El Oro,Zaruma,0,Costa,19/03/2020,16:00
13,El Oro,Piñas,0,Costa,19/03/2020,16:00
13,El Oro,Portovelo,0,Costa,19/03/2020,16:00
13,El Oro,El Guabo,0,Costa,19/03/2020,16:00
13,Esmeraldas,Esmeraldas,0,Costa,19/03/2020,16:00
13,Esmeraldas,Quinindé,0,Costa,19/03/2020,16:00
13,Esmeraldas,Rioverde,0,Costa,19/03/2020,16:00
13,Esmeraldas,Atacames,0,Costa,19/03/2020,16:00
13,Guayas,Alfredo Baquerizo Moreno,0,Costa,19/03/2020,16:00
13,Guayas,Balao,0,Costa,19/03/2020,16:00
13,Guayas,Balzar,0,Costa,19/03/2020,16:00
13,Guayas,Colimes,0,Costa,19/03/2020,16:00
13,Guayas,Daule,21,Costa,19/03/2020,16:00
13,Guayas,Durán,8,Costa,19/03/2020,16:00
13,Guayas,Empalme,3,Costa,19/03/2020,16:00
13,Guayas,Guayaquil,114,Costa,19/03/2020,16:00
13,Guayas,Milagro,5,Costa,19/03/2020,16:00
13,Guayas,Naranjal,0,Costa,19/03/2020,16:00
13,Guayas,Pedro Carbó,0,Costa,19/03/2020,16:00
13,Guayas,Salitre,0,Costa,19/03/2020,16:00
13,Guayas,Samborondón,36,Costa,19/03/2020,16:00
13,Guayas,Santa Lucía,0,Costa,19/03/2020,16:00
13,Guayas,Playas,0,Costa,19/03/2020,16:00
13,Guayas,Simón Bolivar,0,Costa,19/03/2020,16:00
13,Guayas,San Jacinto De Yaguachi,0,Costa,19/03/2020,16:00
13,Guayas,El Triunfo,0,Costa,19/03/2020,16:00
13,Guayas,Lomas De Sargentillo,0,Costa,19/03/2020,16:00
13,Guayas,Naranjito,0,Costa,19/03/2020,16:00
13,Guayas,Nobol,0,Costa,19/03/2020,16:00
13,Guayas,Gral. Antonio Elizalde,0,Costa,19/03/2020,16:00
13,Guayas,Isidro Ayora,0,Costa,19/03/2020,16:00
13,Los Ríos,Baba,0,Costa,19/03/2020,16:00
13,Los Ríos,Babahoyo,15,Costa,19/03/2020,16:00
13,Los Ríos,Buena Fe,0,Costa,19/03/2020,16:00
13,Los Ríos,Mocache,0,Costa,19/03/2020,16:00
13,Los Ríos,Montalvo,0,Costa,19/03/2020,16:00
13,Los Ríos,Quevedo,0,Costa,19/03/2020,16:00
13,Los Ríos,Urdaneta,1,Costa,19/03/2020,16:00
13,Los Ríos,Ventanas,0,Costa,19/03/2020,16:00
13,Los Ríos,Vinces,0,Costa,19/03/2020,16:00
13,Los Ríos,Quinsaloma,0,Costa,19/03/2020,16:00
13,Manabí,Bolivar,0,Costa,19/03/2020,16:00
13,Manabí,Jipijapa,0,Costa,19/03/2020,16:00
13,Manabí,Manta,7,Costa,19/03/2020,16:00
13,Manabí,Montecristi,1,Costa,19/03/2020,16:00
13,Manabí,Portoviejo,0,Costa,19/03/2020,16:00
13,Manabí,Santa Ana,0,Costa,19/03/2020,16:00
13,Manabí,Sucre,0,Costa,19/03/2020,16:00
13,Manabí,Jaramijó,0,Costa,19/03/2020,16:00
13,Manabí,El Carmen,0,Costa,19/03/2020,16:00
13,Manabí,Chone,0,Costa,19/03/2020,16:00
13,Santa Elena,Santa Elena,0,Costa,19/03/2020,16:00
